"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Jan., 2015"	"2015/01"	37	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Feb., 2015"	"2015/02"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Mar., 2015"	"2015/03"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Apr., 2015"	"2015/04"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"May, 2015"	"2015/05"	43	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Jun., 2015"	"2015/06"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Jul., 2015"	"2015/07"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Aug., 2015"	"2015/08"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Sep., 2015"	"2015/09"	44	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Oct., 2015"	"2015/10"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Nov., 2015"	"2015/11"	43	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2015"	"2015"	"Dec., 2015"	"2015/12"	44	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Jan., 2016"	"2016/01"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Feb., 2016"	"2016/02"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Mar., 2016"	"2016/03"	43	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Apr., 2016"	"2016/04"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"May, 2016"	"2016/05"	35	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Jun., 2016"	"2016/06"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Jul., 2016"	"2016/07"	36	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Aug., 2016"	"2016/08"	41	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Sep., 2016"	"2016/09"	44	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Oct., 2016"	"2016/10"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Nov., 2016"	"2016/11"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2016"	"2016"	"Dec., 2016"	"2016/12"	53	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Jan., 2017"	"2017/01"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Feb., 2017"	"2017/02"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Mar., 2017"	"2017/03"	42	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Apr., 2017"	"2017/04"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"May, 2017"	"2017/05"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Jun., 2017"	"2017/06"	47	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Jul., 2017"	"2017/07"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Aug., 2017"	"2017/08"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Sep., 2017"	"2017/09"	32	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Oct., 2017"	"2017/10"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Nov., 2017"	"2017/11"	38	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2017"	"2017"	"Dec., 2017"	"2017/12"	40	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Jan., 2018"	"2018/01"	42	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Feb., 2018"	"2018/02"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Mar., 2018"	"2018/03"	33	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Apr., 2018"	"2018/04"	31	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"May, 2018"	"2018/05"	37	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Jun., 2018"	"2018/06"	34	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Jul., 2018"	"2018/07"	42	Not Applicable	Not Applicable
	"Alabama"	"01"	"Female"	"F"	"2018"	"2018"	"Aug., 2018"	"2018/08"	35	Not Applicable	Not Applicable
